01;1;20000109003439972;11.4;1.5;3349;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003444371;11.4;3.1;4401;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003449832;41.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003455687;19.5;1.6;5855;2;21;4;0.660;1.0;1;0;0.5;0.0;0;0.5;1.1
01;1;20000109003458441;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109003501785;11.4;1.5;3348;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003506191;11.4;3.1;4405;2;10;3;1.629;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003511648;11.1;3.5;5457;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003517503;19.6;1.7;5857;2;22;4;0.660;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109003520257;18.9;3.0;2753;2;10;2;0.959;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109003523609;11.4;1.5;3348;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003528015;11.4;3.2;4405;2;10;3;1.660;8.2;1;0;2.1;0.0;0;2.0;2.7
01;1;20000109003533468;11.1;3.5;5459;2;11;3;1.805;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003539324;19.6;1.7;5855;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109003542082;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109003545421;11.4;1.5;3346;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003549832;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003555292;11.1;3.5;5460;2;11;3;1.806;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003601148;19.6;1.7;5855;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109003603902;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109003607246;11.4;1.5;3346;2;7;2;1.047;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003611652;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003617109;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003622964;19.5;1.6;5855;2;21;4;0.660;1.0;1;0;0.5;0.0;0;0.5;1.1
01;1;20000109003625718;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109003629070;11.4;1.5;3348;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003633468;11.4;3.1;4402;2;10;3;1.630;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003638929;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003644785;19.6;1.7;5857;2;22;4;0.660;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109003647539;18.9;3.0;2753;2;10;2;0.959;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109003650890;11.4;1.5;3348;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003655289;11.4;3.1;4405;2;10;3;1.629;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003700753;11.1;3.5;5459;2;11;3;1.805;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003706609;19.6;1.7;5855;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109003709355;18.7;2.9;2752;2;10;2;0.957;6.8;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109003712707;11.4;1.5;3349;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003717113;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003722566;11.1;3.5;5460;2;11;3;1.806;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003728421;19.6;1.7;5855;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109003731179;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109003734527;11.4;1.5;3346;2;7;2;1.047;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003738929;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003744390;11.1;3.5;5460;2;11;3;1.805;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003750246;19.5;1.6;5855;2;21;4;0.660;1.0;1;0;0.5;0.0;0;0.5;1.1
01;1;20000109003753000;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109003756351;11.4;1.5;3348;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003800750;11.4;3.1;4402;2;10;3;1.630;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003806214;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003812070;19.6;1.7;5857;2;22;4;0.660;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109003814824;18.9;3.0;2753;2;10;2;0.959;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109003818167;11.4;1.5;3348;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003822574;11.4;3.1;4404;2;10;3;1.629;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003828035;11.1;3.5;5460;2;11;3;1.803;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003833890;19.6;1.7;5855;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109003836636;18.8;2.9;2752;2;10;2;0.959;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109003839988;11.4;1.5;3349;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003844394;11.4;3.1;4404;2;10;3;1.629;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003849851;11.1;3.5;5460;2;11;3;1.806;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003855707;19.6;1.7;5855;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109003858460;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109003901812;11.4;1.5;3346;2;7;2;1.047;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003906210;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003911671;11.1;3.5;5460;2;11;3;1.805;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003917527;19.6;1.7;5855;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109003920285;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109003923625;11.4;1.5;3348;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003928035;11.4;3.1;4402;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003933488;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109003939351;19.6;1.6;5857;2;22;4;0.659;1.0;1;0;0.5;0.0;0;0.5;1.1
01;1;20000109003942097;18.9;3.0;2753;2;10;2;0.959;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109003945449;11.4;1.5;3348;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109003949855;11.4;3.1;4404;2;10;3;1.629;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109003955312;11.1;3.5;5458;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004001167;19.6;1.7;5857;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004003921;18.8;2.9;2752;2;10;2;0.959;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004007273;11.4;1.5;3349;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004011671;11.4;3.1;4404;2;10;3;1.629;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004017132;11.1;3.5;5460;2;11;3;1.806;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004022988;19.6;1.7;5855;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004025742;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004029085;11.4;1.5;3346;2;7;2;1.047;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004033492;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004038957;11.1;3.5;5460;2;11;3;1.805;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004044812;19.6;1.7;5855;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004047566;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004050910;11.4;1.5;3348;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004055316;11.4;3.1;4402;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004100769;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004106625;19.5;1.6;5854;2;21;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.1
01;1;20000109004109382;18.8;3.0;2755;2;10;2;0.959;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004112730;11.4;1.5;3349;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004117132;11.4;3.1;4404;2;10;3;1.629;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004122593;11.1;3.5;5458;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004128449;19.6;1.7;5857;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004131203;18.8;2.9;2752;2;10;2;0.959;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004134546;11.4;1.5;3349;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004138953;11.4;3.1;4404;2;10;3;1.629;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004144417;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004150273;19.6;1.7;5855;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004153027;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109004156371;11.4;1.5;3346;2;7;2;1.047;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004200777;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004206230;11.1;3.5;5460;2;11;3;1.805;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004212085;19.6;1.7;5855;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004214839;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004218191;11.4;1.5;3348;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004222589;11.4;3.1;4402;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004228054;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004233910;19.5;1.6;5854;2;21;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.1
01;1;20000109004236664;18.8;3.0;2755;2;10;2;0.958;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004240015;11.4;1.5;3349;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004244414;11.4;3.1;4404;2;10;3;1.629;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004249875;11.1;3.5;5458;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004255730;19.6;1.7;5857;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004258480;18.8;2.9;2752;2;10;2;0.959;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109004301828;11.4;1.5;3349;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004306238;11.4;3.1;4404;2;10;3;1.630;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004311691;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004317546;19.6;1.7;5855;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004320300;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004323652;11.4;1.5;3346;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004328050;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004333515;11.1;3.5;5460;2;11;3;1.805;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004339371;19.6;1.7;5855;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004342125;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004345468;11.4;1.5;3346;2;7;2;1.047;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004349875;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004355335;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004401191;19.5;1.6;5854;2;21;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.1
01;1;20000109004403945;18.8;3.0;2755;2;10;2;0.958;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004407289;11.4;1.5;3349;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004411695;11.4;3.1;4402;2;10;3;1.630;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004417152;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004423015;19.6;1.7;5857;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004425761;18.8;2.9;2752;2;10;2;0.959;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004429113;11.4;1.5;3349;2;7;2;1.044;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004433519;11.4;3.1;4404;2;10;3;1.629;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004438972;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004444828;19.6;1.7;5855;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004447585;18.8;2.9;2752;2;10;2;0.959;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004450933;11.4;1.5;3349;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004455335;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004500796;11.1;3.5;5460;2;11;3;1.805;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004506652;19.6;1.7;5855;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004509406;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109004512750;11.4;1.5;3346;2;7;2;1.047;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004517156;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004522613;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004528464;19.5;1.6;5854;2;21;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.1
01;1;20000109004531222;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004534574;11.4;1.5;3349;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004538972;11.4;3.1;4402;2;10;3;1.630;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004544433;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004550289;19.6;1.7;5857;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004553042;18.8;0.9;2752;2;10;2;0.959;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004556394;11.4;1.5;3349;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004600792;11.4;3.1;4404;2;10;3;1.630;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004606257;11.1;3.5;5460;2;11;3;1.803;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004612113;19.6;1.7;5855;2;22;4;0.661;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004614867;18.8;2.9;2752;2;10;2;0.959;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109004618210;11.4;1.5;3349;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004622617;11.4;3.1;4404;2;10;3;1.630;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004628078;11.1;3.5;5460;2;11;3;1.805;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004633933;19.6;1.7;5855;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004636691;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004640031;11.4;1.5;3346;2;7;2;1.047;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004644441;11.4;3.1;4404;2;10;3;1.628;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004649894;11.1;3.5;5460;2;11;3;1.806;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004655750;19.6;1.7;5854;2;22;4;0.662;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004658503;18.8;2.9;2755;2;10;2;0.957;6.9;1;0;3.4;0.0;0;3.4;2.5
01;1;20000109004701855;11.4;1.5;3349;2;7;2;1.046;6.2;1;0;2.1;0.0;0;2.0;1.0
01;1;20000109004706253;11.4;3.1;4402;2;10;3;1.627;8.2;1;0;2.1;0.0;0;2.0;2.6
01;1;20000109004711718;11.1;3.5;5460;2;11;3;1.804;7.9;1;0;2.0;0.0;0;1.9;3.0
01;1;20000109004717574;19.6;1.7;5857;2;22;4;0.659;1.0;1;0;0.5;0.0;0;0.5;1.2
01;1;20000109004720328;18.8;2.9;2752;2;10;2;0.959;6.9;1;0;3.5;0.0;0;3.4;2.5
01;1;20000109004723671;11.4;1.5;3349;2;7;2;1.045;6.2;1;0;2.1;0.0;0;2.0;1.0
